"[0.46378241330310555, 0.46378241330310555, 1.0, 1, 0]","[0.5, 0.5, 1.0, 1, 0]"
"[0.5439345542804119, 0.5883196139096936, 0.9245562130177515, 3, 0]","[0.113093026416864, 0.3135130914697375, 0.36072824227750167, 20, 1]"
"[0.03297785283606731, 0.0356688456274904, 0.9245562130177515, 3, 0]","[0.5614468379915438, 0.5614468379915438, 1.0, 1, 0]"
"[0.6895493053891838, 0.7171312776047513, 0.9615384615384615, 2, 0]","[0.0018612861690112926, 0.014332782278764111, 0.12986216721990057, 20, 2]"
"[0.3378107091057732, 0.3653760629688043, 0.9245562130177515, 3, 0]","[0.22653737190337375, 0.22653737190337375, 1.0, 1, 0]"
"[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]","[0.4027890084813436, 0.5096565928725907, 0.7903145257301459, 7, 0]"
"[0.6645406737937277, 0.7187671927752959, 0.9245562130177515, 3, 0]","[0.12409353721895326, 0.7548938111326098, 0.16438542135187031, 6, 1]"
"[0.2765391276079049, 0.2765391276079049, 1.0, 1, 0]","[0.5, 0.5, 1.0, 1, 0]"
"[0.01182936888995334, 0.01182936888995334, 1.0, 1, 0]","[0.01182936888995334, 0.01182936888995334, 1.0, 1, 0]"
"[0.29942122564073087, 0.409778622446318, 0.7306902050019843, 9, 0]","[0.37612599290693066, 0.792440738225769, 0.47464242404934404, 20, 0]"
"[0.5885300805089493, 0.8376618155537552, 0.7025867355788306, 10, 0]","[0.5, 0.5, 1.0, 1, 0]"
"[0.24074147451046868, 0.2928988136912174, 0.8219271067593517, 6, 0]","[0.056389374325621806, 0.18056241016038732, 0.3122985247900329, 14, 1]"
"[0.5, 0.5, 1.0, 1, 0]","[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]"
"[0.5, 0.5, 1.0, 1, 0]","[0.01182936888995334, 0.01182936888995334, 1.0, 1, 0]"
"[0.3294684664755206, 0.38543150575646057, 0.8548041910297263, 5, 0]","[0.03342971582236272, 0.4519697579183437, 0.07396449704142016, 3, 1]"
"[0.9033340797232225, 0.9033340797232225, 1.0, 1, 0]","[0.30849617443908495, 0.6499549109141866, 0.47464242404934404, 20, 0]"
"[0.8150555888485873, 0.8476578124025309, 0.9615384615384615, 2, 0]","[0.5039225299365856, 0.5240794311340491, 0.9615384615384615, 2, 0]"
"[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]","[0.5, 0.5, 1.0, 1, 0]"
"[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]","[0.24262875685523788, 0.24262875685523788, 1.0, 1, 0]"
"[0.2873690941292316, 0.2873690941292316, 1.0, 1, 0]","[0.11748757830144863, 0.11748757830144863, 1.0, 1, 0]"
"[0.7468202428020819, 0.7766930525141653, 0.9615384615384615, 2, 0]","[0.5394174276337131, 0.5834338897286241, 0.9245562130177515, 3, 0]"
"[0.4151322001807617, 0.4669672672241324, 0.8889963586709148, 4, 0]","[0.24262875685523788, 0.24262875685523788, 1.0, 1, 0]"
"[0.5, 0.5, 1.0, 1, 0]","[0.5879446387759092, 0.7153245512172296, 0.8219271067593517, 6, 0]"
"[0.24687916296560097, 0.24687916296560097, 1.0, 1, 0]","[0.5900879796326912, 0.6136914988179989, 0.9615384615384615, 2, 0]"
"[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]","[0.465684839723092, 0.9811277208433421, 0.47464242404934404, 20, 0]"
"[0.2417857963847559, 0.2828551835871236, 0.8548041910297263, 5, 0]","[0.09285139641001247, 0.10862300089820631, 0.8548041910297263, 5, 0]"
"[0.6564957510935321, 0.6564957510935321, 1.0, 1, 0]","[0.6137374159330581, 0.6638183890731957, 0.9245562130177515, 3, 0]"
"[0.8637236499293098, 0.9342034997635416, 0.9245562130177515, 3, 0]","[0.42502352683309, 0.8610196800829037, 0.49362812101131814, 19, 0]"
"[0.005788083349791985, 0.30515716429715956, 0.018967548617523516, 7, 2]","[0.6113643805941529, 0.635818955817919, 0.9615384615384615, 2, 0]"
"[0.7103838375447721, 0.7683511586884255, 0.9245562130177515, 3, 0]","[0.30454929059393204, 0.3705307783249685, 0.8219271067593517, 6, 0]"
"[0.13135456782214097, 0.13660875053502664, 0.9615384615384615, 2, 0]","[0.6078350953762753, 0.6321484991913264, 0.9615384615384615, 2, 0]"
"[0.08039655680844791, 0.10579638404537617, 0.7599178132020633, 8, 0]","[0.126921472449621, 0.13727826460151005, 0.9245562130177515, 3, 0]"
"[0.10021318993526393, 0.47097757619432523, 0.2127769876965777, 8, 1]","[0.5054920479802346, 0.5913541993416079, 0.8548041910297263, 5, 0]"
"[0.03629397960295594, 0.490694604231964, 0.07396449704142016, 3, 1]","[0.2617295734335418, 0.3184340451618326, 0.8219271067593517, 6, 0]"
"[0.5, 0.5, 1.0, 1, 0]","[0.04931599714406654, 0.06489648786658109, 0.7599178132020633, 8, 0]"
"[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]","[0.3607230493209386, 0.9999856042417687, 0.36072824227750167, 20, 1]"
"[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]","[0.7708563744133362, 0.8337582545654645, 0.9245562130177515, 3, 0]"
"[0.00035366201181923497, 0.008739085399775415, 0.04046899596934065, 10, 2]","[0.3415080668797267, 0.3841501301425969, 0.8889963586709148, 4, 0]"
"[0.47606257755289083, 0.5792029167037498, 0.8219271067593517, 6, 0]","[0.04408074806999466, 0.051568240460886705, 0.8548041910297263, 5, 0]"
"[0.3978980120259247, 0.3978980120259247, 1.0, 1, 0]","[0.32781443604755883, 0.3409270134894612, 0.9615384615384615, 2, 0]"
"[0.6662456896730801, 0.7206113379504034, 0.9245562130177515, 3, 0]","[0.34460139681864127, 0.955293643333714, 0.36072824227750167, 20, 1]"
"[0.5972634716420776, 0.8840958404886747, 0.6755641688257988, 11, 0]","[0.5293022062731894, 0.550474294524117, 0.9615384615384615, 2, 0]"
"[0.7113409781528257, 0.7397946172789388, 0.9615384615384615, 2, 0]","[0.42027133599484456, 0.4545654770120239, 0.9245562130177515, 3, 0]"
"[0.11372947159893498, 0.11372947159893498, 1.0, 1, 0]","[0.14476859764845634, 0.15658171521657038, 0.9245562130177515, 3, 0]"
"[0.5114171509721955, 0.5752747421111879, 0.8889963586709148, 4, 0]","[0.4565913812521149, 0.513603207480779, 0.8889963586709148, 4, 0]"
"[0.21940268312519592, 0.24679817975094043, 0.8889963586709148, 4, 0]","[0.06885586427373408, 0.08377368711589905, 0.8219271067593517, 6, 0]"
"[0.1642340556193746, 0.19213061580984137, 0.8548041910297263, 5, 0]","[0.3136786798930159, 0.3136786798930159, 1.0, 1, 0]"
"[0.2751970930193628, 0.2976531758097428, 0.9245562130177515, 3, 0]","[0.8984425818284343, 0.8984425818284343, 1.0, 1, 0]"
"[0.245912961101757, 0.2659794587276604, 0.9245562130177515, 3, 0]","[0.024797195159113133, 0.02578908296547766, 0.9615384615384615, 2, 0]"
"[0.4151308731924681, 0.4151308731924681, 1.0, 1, 0]","[0.3127267307385249, 0.36584604289527833, 0.8548041910297263, 5, 0]"
"[0.24227803912797588, 0.34483719498116283, 0.7025867355788306, 10, 0]","[0.00964889454403695, 0.026748375683360637, 0.36072824227750167, 20, 1]"
"[0.4857194498975556, 0.6145900576087922, 0.7903145257301459, 7, 0]","[0.3589946544362829, 0.4542427637966282, 0.7903145257301459, 7, 0]"
"[0.07806194658319328, 0.5707589776288212, 0.13676867056475617, 5, 1]","[0.019230769230769232, 0.5, 0.038461538461538464, 2, 1]"
"[0.38274601644845513, 0.39805585710639335, 0.9615384615384615, 2, 0]","[0.4280271105019386, 0.9017885650639621, 0.47464242404934404, 20, 0]"
"[0.01182936888995334, 0.01182936888995334, 1.0, 1, 0]","[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]"
"[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]","[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]"
"[0.009269124154871721, 0.013192853900430235, 0.7025867355788306, 10, 0]","[2.0373782912945492e-08, 4.2924487742013184e-08, 0.47464242404934404, 20, 0]"
"[0.03511793333397237, 0.16504573034021386, 0.2127769876965777, 8, 1]","[3.805997181738578e-11, 0.03973976096234977, 9.577302655002013e-10, 9, 7]"
"[0.2718647561806907, 0.2718647561806907, 1.0, 1, 0]","[0.25730354933615757, 0.542099770899131, 0.47464242404934404, 20, 0]"
"[0.3339009435678637, 0.3755931509855215, 0.8889963586709148, 4, 0]","[0.3032795911589832, 0.3032795911589832, 1.0, 1, 0]"
"[0.4444981793354574, 0.5, 0.8889963586709148, 4, 0]","[9.060794671454538e-18, 0.010277127649183315, 8.816466021198604e-16, 15, 12]"
"[0.6185287893068747, 0.6185287893068747, 1.0, 1, 0]","[0.6185287893068747, 0.6185287893068747, 1.0, 1, 0]"
"[0.534639472176296, 0.9258225819264863, 0.5774750828218062, 15, 0]","[0.5653216900816517, 0.6114519399923144, 0.9245562130177515, 3, 0]"
"[0.509643105906422, 0.9545519793768862, 0.5339081756858413, 17, 0]","[0.20687036223975175, 0.2722272838533193, 0.7599178132020633, 8, 0]"
"[0.6819162304414897, 0.6819162304414897, 1.0, 1, 0]","[0.6819162304414897, 0.6819162304414897, 1.0, 1, 0]"
"[0.5452597317115652, 0.7175246088968568, 0.7599178132020633, 8, 0]","[0.5748618419984087, 0.9954747124142086, 0.5774750828218062, 15, 0]"
"[0.062230456538863624, 0.12121873713074605, 0.5133732458517705, 18, 0]","[2.8941194398327647e-27, 0.004669995394130155, 6.197264013301732e-25, 20, 18]"
"[0.18917193546018965, 0.5418942747474176, 0.34909380717920413, 18, 1]","[0.035083215329161616, 0.4743250712502648, 0.07396449704142016, 3, 1]"
"[0.45054386718264483, 0.46856562186995065, 0.9615384615384615, 2, 0]","[0.009268717215827888, 0.2831446321102804, 0.03273492118408894, 9, 2]"
"[0.03575852027486196, 0.3351956012538527, 0.10667956304050978, 4, 1]","[0.751282361443319, 0.8125870021370938, 0.9245562130177515, 3, 0]"
"[0.7775886737754145, 0.8410399095554884, 0.9245562130177515, 3, 0]","[0.03029733874027429, 0.11978488920546515, 0.2529312248083791, 10, 1]"
"[0.43161715040785914, 0.44888183642417356, 0.9615384615384615, 2, 0]","[0.04013261625266996, 0.2934342791148816, 0.13676867056475617, 5, 1]"
"[0.00875854864074183, 0.00985217605821942, 0.8889963586709148, 4, 0]","[0.4379359794563224, 0.6233194526445565, 0.7025867355788306, 10, 0]"
"[0.42257217798802454, 0.9629439859432617, 0.4388336021166274, 22, 0]","[0.6410666828148349, 0.6667093501274284, 0.9615384615384615, 2, 0]"
"[0.3269674313723357, 0.34004612862722916, 0.9615384615384615, 2, 0]","[0.3269674313723357, 0.34004612862722916, 0.9615384615384615, 2, 0]"
"[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]","[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]"
"[0.17885693818353346, 0.7071366468060067, 0.2529312248083791, 10, 1]","[0.3741142361275207, 0.40464195779552636, 0.9245562130177515, 3, 0]"
"[0.26760314159735143, 0.2894395579516953, 0.9245562130177515, 3, 0]","[0.06727934052619627, 0.6306675675138271, 0.10667956304050978, 4, 1]"
"[0.10100237430651372, 0.39932742342521454, 0.2529312248083791, 10, 1]","[0.0689219873595986, 0.5039311055302388, 0.13676867056475617, 5, 1]"
"[0.47905382923243595, 0.8295662332157447, 0.5774750828218062, 15, 0]","[0.2956438804022223, 0.3074696356183112, 0.9615384615384615, 2, 0]"
"[0.6265348405273629, 0.7047664868549716, 0.8889963586709148, 4, 0]","[0.00434566794855254, 0.22911067930716755, 0.018967548617523516, 7, 2]"
"[0.14341618706474066, 0.1491528345473303, 0.9615384615384615, 2, 0]","[0.14341618706474066, 0.1491528345473303, 0.9615384615384615, 2, 0]"
"[0.3325958684263434, 0.37412511894153044, 0.8889963586709148, 4, 0]","[0.43269632671107394, 0.4680043469706976, 0.9245562130177515, 3, 0]"
"[0.746336778909908, 0.8072378600689565, 0.9245562130177515, 3, 0]","[0.3312002129422497, 0.41907392836575363, 0.7903145257301459, 7, 0]"
"[0.35597172179079056, 0.41643656585489464, 0.8548041910297263, 5, 0]","[0.8088571253999001, 0.8412114104158962, 0.9615384615384615, 2, 0]"
"[0.85910763559839, 0.85910763559839, 1.0, 1, 0]","[0.46227810650887574, 0.5, 0.9245562130177515, 3, 0]"
"[0.5, 0.5, 1.0, 1, 0]","[0.03698224852071008, 0.5, 0.07396449704142016, 3, 1]"
"[0.3799401666733615, 0.395137773340296, 0.9615384615384615, 2, 0]","[0.022651313906181896, 0.5889341615607293, 0.038461538461538464, 2, 1]"
"[0.2156314383341513, 0.2425560422503068, 0.8889963586709148, 4, 0]","[0.22136997309167025, 0.23943376289595053, 0.9245562130177515, 3, 0]"
"[0.6128944324928447, 0.7755069817635092, 0.7903145257301459, 7, 0]","[0.08101661071660722, 0.7594389066427139, 0.10667956304050978, 4, 1]"
"[0.41272295518782265, 0.5222262045690244, 0.7903145257301459, 7, 0]","[0.0016002068358749006, 0.003371394453582477, 0.47464242404934404, 20, 0]"
"[0.004892989814258562, 0.008473075219711967, 0.5774750828218062, 15, 0]","[0.01578156115259026, 0.21336670678302017, 0.07396449704142016, 3, 1]"
"[0.003681276498064372, 0.005667156037362564, 0.6495809315632679, 12, 0]","[0.42740209551486313, 0.5, 0.8548041910297263, 5, 0]"
"[0.28901699921234386, 0.30057767918083766, 0.9615384615384615, 2, 0]","[1.0905056388876743e-16, 0.12368965481924687, 8.816466021198604e-16, 15, 12]"
"[0.019230769230769232, 0.5, 0.038461538461538464, 2, 1]","[0.5076932922914283, 0.8791605168669925, 0.5774750828218062, 15, 0]"
"[0.5337861544202555, 0.9243449116660294, 0.5774750828218062, 15, 0]","[0.004073028973118852, 0.5154620162838793, 0.007901705352573877, 23, 4]"
"[0.3188101620748597, 0.5308423547321797, 0.6005740861346786, 14, 0]","[0.0011401247762090436, 0.0024020709452859945, 0.47464242404934404, 20, 0]"
"[0.07463612085792937, 0.07762156569224654, 0.9615384615384615, 2, 0]","[0.00307552770433972, 0.00307552770433972, 1.0, 1, 0]"
"[0.0585831905004488, 0.0585831905004488, 1.0, 1, 0]","[0.0585831905004488, 0.0585831905004488, 1.0, 1, 0]"
"[0.3534564329653518, 0.4300337950392463, 0.8219271067593517, 6, 0]","[0.6907956018888447, 0.7471645230029744, 0.9245562130177515, 3, 0]"
"[0.713180364536524, 0.7713758822827044, 0.9245562130177515, 3, 0]","[2.047719063791874e-06, 0.5225847838517783, 3.918443718737651e-06, 20, 7]"
"[0.010820337598139293, 0.5704657895613736, 0.018967548617523516, 7, 2]","[0.6026409542917358, 0.6267465924634052, 0.9615384615384615, 2, 0]"
"[0.44247518061212027, 0.46017418783660513, 0.9615384615384615, 2, 0]","[0.046692822741696276, 0.054623998374936034, 0.8548041910297263, 5, 0]"
"[0.6781939497186003, 0.733534576015638, 0.9245562130177515, 3, 0]","[0.1938808515888687, 0.8291854154710738, 0.23382086560063506, 9, 1]"
"[0.39065521751640825, 0.5560241856751885, 0.7025867355788306, 10, 0]","[0.007287731288208925, 0.18948101349343205, 0.038461538461538464, 2, 1]"
"[0.7545726079520172, 0.784755512270098, 0.9615384615384615, 2, 0]","[3.77120251996971e-18, 0.004277453699591316, 8.816466021198604e-16, 15, 12]"
"[0.4701315427103232, 0.5499874095656769, 0.8548041910297263, 5, 0]","[0.000930963106612008, 0.35549310680199186, 0.0026187936947271117, 9, 3]"
"[0.32324139999318874, 0.3636026141619383, 0.8889963586709148, 4, 0]","[0.4024811578678339, 0.41858040418254727, 0.9615384615384615, 2, 0]"
"[0.5595299495279671, 0.5819111475090858, 0.9615384615384615, 2, 0]","[0.4961718039775621, 0.5581258001094165, 0.8889963586709148, 4, 0]"
"[0.16298103497432886, 0.1833314989253635, 0.8889963586709148, 4, 0]","[0.05270033303838615, 0.0548083463599216, 0.9615384615384615, 2, 0]"
"[0.4444981793354574, 0.5, 0.8889963586709148, 4, 0]","[0.4913547757692098, 0.6465893643140035, 0.7599178132020633, 8, 0]"
"[0.44377139165077506, 0.44377139165077506, 1.0, 1, 0]","[6.171069583713451e-05, 0.9063288590495779, 6.808863606290486e-05, 8, 4]"
"[0.41065444377027943, 0.4804076162466998, 0.8548041910297263, 5, 0]","[0.008593746958309108, 0.11618745887633908, 0.07396449704142016, 3, 1]"
"[0.6414904637294543, 0.7504531101522712, 0.8548041910297263, 5, 0]","[0.8060592861302665, 0.8383016575754771, 0.9615384615384615, 2, 0]"
"[0.005746134311806333, 0.7002254595392029, 0.008206120233885368, 5, 2]","[0.39334019206431314, 0.46015239067848057, 0.8548041910297263, 5, 0]"
"[0.007056526787786731, 0.007338787859298201, 0.9615384615384615, 2, 0]","[0.3363813152364582, 0.34983656784591655, 0.9615384615384615, 2, 0]"
"[0.643578375306159, 0.6960943707311416, 0.9245562130177515, 3, 0]","[0.3079072922496884, 0.33303252729726296, 0.9245562130177515, 3, 0]"
"[0.48745319806885906, 0.57025129636023, 0.8548041910297263, 5, 0]","[0.5132219611139784, 0.6493895081073314, 0.7903145257301459, 7, 0]"
"[0.46227810650887574, 0.5, 0.9245562130177515, 3, 0]","[0.03698224852071008, 0.5, 0.07396449704142016, 3, 1]"
"[0.42740209551486313, 0.5, 0.8548041910297263, 5, 0]","[0.519780358609036, 0.6080695018386502, 0.8548041910297263, 5, 0]"
"[0.01653879981170567, 0.19670226720843664, 0.08408037205885502, 15, 2]","[0.36943960320905006, 0.415569309824145, 0.8889963586709148, 4, 0]"
"[0.6207472463274277, 0.7261864797125696, 0.8548041910297263, 5, 0]","[0.5247909208191714, 0.5676138599580158, 0.9245562130177515, 3, 0]"
"[0.42120680622115053, 0.47380037287314836, 0.8889963586709148, 4, 0]","[0.13442529282837362, 0.15121017259209568, 0.8889963586709148, 4, 0]"
"[0.31488587262930295, 0.32748130753447513, 0.9615384615384615, 2, 0]","[0.007140339504193598, 0.045784699049549515, 0.15595471090606314, 23, 2]"
"[0.3143953804118962, 0.3677981269993129, 0.8548041910297263, 5, 0]","[0.5409410039551555, 0.5850817898778963, 0.9245562130177515, 3, 0]"
"[0.4859773829672141, 0.8415555881519725, 0.5774750828218062, 15, 0]","[0.9042392915706079, 0.9780252177627695, 0.9245562130177515, 3, 0]"
"[0.8741985263447388, 0.8741985263447388, 1.0, 1, 0]","[0.8741985263447388, 0.8741985263447388, 1.0, 1, 0]"
"[0.5, 0.5, 1.0, 1, 0]","[0.5, 0.5, 1.0, 1, 0]"
"[0.33449832407669106, 0.361793387321349, 0.9245562130177515, 3, 0]","[0.45874513558641505, 0.4770949410098717, 0.9615384615384615, 2, 0]"
"[0.31948076328927594, 0.37374730568929304, 0.8548041910297263, 5, 0]","[0.4414057776144384, 0.47742448906777657, 0.9245562130177515, 3, 0]"
"[0.19517043245925936, 0.20297724975762976, 0.9615384615384615, 2, 0]","[0.3177169209380383, 0.3304255977755599, 0.9615384615384615, 2, 0]"
"[0.32202669958643404, 0.32202669958643404, 1.0, 1, 0]","[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]"
"[0.2859547940188758, 0.4232829495914432, 0.6755641688257988, 11, 0]","[0.017474450694208842, 0.16380317088075447, 0.10667956304050978, 4, 1]"
"[0.7531241959588121, 0.7832491637971646, 0.9615384615384615, 2, 0]","[0.08474591490753455, 0.619629587372568, 0.13676867056475617, 5, 1]"
"[5.266636630929458e-09, 0.000741455046569861, 7.103109831532082e-06, 15, 6]","[0.06731854733688275, 0.4922073678051092, 0.13676867056475617, 5, 1]"
"[0.5358700196570388, 0.6519678147248814, 0.8219271067593517, 6, 0]","[8.21020098585095e-05, 0.3751864805710222, 0.00021882987290360988, 5, 3]"
"[0.3191325874770328, 0.49128995629384475, 0.6495809315632679, 12, 0]","[0.5987816205951013, 0.6227328854189054, 0.9615384615384615, 2, 0]"
"[0.8741985263447388, 0.8741985263447388, 1.0, 1, 0]","[0.8741985263447388, 0.8741985263447388, 1.0, 1, 0]"
"[0.35639074761100353, 0.3706463775154437, 0.9615384615384615, 2, 0]","[0.35639074761100353, 0.3706463775154437, 0.9615384615384615, 2, 0]"
"[0.4645855054384077, 0.5225955099894691, 0.8889963586709148, 4, 0]","[0.30214138675229835, 0.3142270422223903, 0.9615384615384615, 2, 0]"
"[0.3901854994867303, 0.40579291946619955, 0.9615384615384615, 2, 0]","[0.3901854994867303, 0.40579291946619955, 0.9615384615384615, 2, 0]"
"[0.0030158934797656243, 0.0159002807404397, 0.18967548617523494, 7, 1]","[0.8296641850579838, 0.8628507524603032, 0.9615384615384615, 2, 0]"
"[0.6544092294193332, 0.6805855985961066, 0.9615384615384615, 2, 0]","[0.2640932542272482, 0.7728776754542176, 0.3417012324389387, 17, 1]"
"[0.5324807323574503, 0.598968406522531, 0.8889963586709148, 4, 0]","[0.5324807323574503, 0.598968406522531, 0.8889963586709148, 4, 0]"
"[0.3759368096768527, 0.45738461061233937, 0.8219271067593517, 6, 0]","[0.06706210410504324, 0.9066796475001839, 0.07396449704142016, 3, 1]"
"[0.4027300836022374, 0.6973982005151025, 0.5774750828218062, 15, 0]","[0.6289649553615746, 0.7652320384485463, 0.8219271067593517, 6, 0]"
"[0.004637163474234505, 0.5650859775471432, 0.008206120233885368, 5, 2]","[0.01789188990049672, 0.4651891374129147, 0.038461538461538464, 2, 1]"
"[0.2623470876728975, 0.3319527594795547, 0.7903145257301459, 7, 0]","[1.0739465472647661e-09, 0.012759962731954455, 8.416533573215765e-08, 6, 5]"
"[0.08531567991641906, 0.09596853697350283, 0.8889963586709148, 4, 0]","[0.057961381290304814, 0.057961381290304814, 1.0, 1, 0]"
"[0.45760282394417884, 0.45760282394417884, 1.0, 1, 0]","[0.45760282394417884, 0.45760282394417884, 1.0, 1, 0]"
"[0.4016143389645491, 0.45176151178501867, 0.8889963586709148, 4, 0]","[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]"
"[0.6564957510935321, 0.6564957510935321, 1.0, 1, 0]","[0.3423148943796249, 0.6934671664943014, 0.49362812101131814, 19, 0]"
"[0.026089652461406793, 0.029347310826347894, 0.8889963586709148, 4, 0]","[0.0005879362777750918, 0.0005879362777750918, 1.0, 1, 0]"
"[0.5537348661474878, 0.5989196312251228, 0.9245562130177515, 3, 0]","[0.011579704118850464, 0.7161536033150905, 0.016169302319010564, 16, 3]"
"[0.3230372140181079, 0.45978268256370036, 0.7025867355788306, 10, 0]","[0.10063468392996314, 0.5305624145704841, 0.18967548617523494, 7, 1]"
"[0.07784063551541653, 0.0809542609360332, 0.9615384615384615, 2, 0]","[0.010467163672895543, 0.010885850219811366, 0.9615384615384615, 2, 0]"
